age,subscription_type,watch_hours,last_login_days,monthly_fee,churned,number_of_profiles,avg_watch_time_per_day,gender_Female,gender_Male,gender_Other,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Desktop,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Credit Card,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Action,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
24,0.0,3.05,54,8.99,1,3,0.06,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,0.0,5.15,25,8.99,0,4,0.2,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,2.0,26.14,15,17.99,0,3,1.63,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64,2.0,8.46,20,17.99,0,4,0.4,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67,0.0,3.68,34,8.99,1,1,0.11,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
38,1.0,6.77,49,13.99,1,3,0.14,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57,0.0,1.24,52,8.99,1,4,0.02,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,0.0,1.04,46,8.99,1,1,0.02,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
43,0.0,1.63,0,8.99,0,3,1.63,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
69,2.0,3.66,53,17.99,1,4,0.07,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55,0.0,9.28,42,8.99,1,2,0.22,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
43,1.0,77.57,6,13.99,0,4,11.08,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,2.0,3.16,5,17.99,0,5,0.53,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
60,2.0,9.31,2,17.99,0,5,3.1,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
32,2.0,24.08,37,17.99,0,3,0.63,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
42,0.0,12.95,41,8.99,1,1,0.31,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32,1.0,9.8,5,13.99,0,3,1.63,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
35,1.0,23.05,14,13.99,0,4,1.54,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60,0.0,12.11,33,8.99,1,4,0.36,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
68,1.0,2.58,37,13.99,1,3,0.07,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
43,1.0,16.48,17,13.99,0,3,0.92,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
64,1.0,10.46,51,13.99,1,2,0.2,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
56,0.0,2.15,12,8.99,1,5,0.17,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,2.0,19.25,28,17.99,0,5,0.66,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
57,2.0,8.62,40,17.99,1,2,0.21,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,1.0,10.23,18,13.99,0,5,0.54,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
35,2.0,21.23,9,17.99,0,5,2.12,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
35,0.0,16.65,46,8.99,1,3,0.35,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58,1.0,6.62,25,13.99,0,2,0.25,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
38,0.0,6.67,39,8.99,1,3,0.17,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
69,1.0,4.86,27,13.99,1,3,0.17,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47,0.0,19.26,57,8.99,1,2,0.33,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
49,2.0,7.9,20,17.99,0,2,0.38,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26,1.0,8.88,42,13.99,1,1,0.21,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28,2.0,25.32,6,17.99,0,1,3.62,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36,1.0,12.08,60,13.99,1,2,0.2,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28,2.0,2.01,35,17.99,1,2,0.06,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
24,2.0,9.24,23,17.99,0,3,0.39,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59,2.0,18.05,19,17.99,0,3,0.9,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
69,0.0,3.12,47,8.99,1,3,0.07,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,2.0,26.01,3,17.99,0,3,6.5,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62,1.0,36.03,46,13.99,0,2,0.77,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60,1.0,1.85,28,13.99,1,3,0.06,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33,1.0,1.32,36,13.99,1,1,0.04,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51,2.0,16.96,15,17.99,0,5,1.06,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,0.0,0.54,5,8.99,1,2,0.09,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,1.0,11.56,48,13.99,1,5,0.24,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
62,2.0,9.58,25,17.99,0,2,0.37,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
56,2.0,6.24,2,17.99,0,4,2.08,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
22,2.0,12.87,59,17.99,1,4,0.21,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31,1.0,11.93,15,13.99,0,4,0.75,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
60,2.0,7.25,35,17.99,0,5,0.2,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
64,0.0,6.68,24,8.99,1,2,0.27,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53,0.0,6.64,37,8.99,1,5,0.17,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21,1.0,8.6,46,13.99,0,4,0.18,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
45,1.0,25.59,22,13.99,0,2,1.11,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
37,0.0,11.52,38,8.99,1,4,0.3,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
18,0.0,47.29,23,8.99,0,3,1.97,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28,0.0,2.66,55,8.99,1,5,0.05,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,0.0,8.81,1,8.99,0,4,4.41,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
54,0.0,1.07,59,8.99,1,1,0.02,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
36,1.0,48.01,29,13.99,0,5,1.6,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
61,1.0,26.05,21,13.99,0,1,1.18,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65,2.0,16.68,9,17.99,0,2,1.67,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,1.0,9.64,54,13.99,1,3,0.18,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
37,0.0,18.78,33,8.99,1,3,0.55,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
59,2.0,4.9,56,17.99,1,4,0.09,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
64,0.0,3.98,58,8.99,1,5,0.07,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
44,0.0,8.02,9,8.99,0,4,0.8,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
21,2.0,1.83,21,17.99,1,1,0.08,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
31,1.0,3.9,33,13.99,1,3,0.11,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46,0.0,7.63,31,8.99,1,5,0.24,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32,2.0,2.38,3,17.99,0,4,0.59,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20,0.0,1.27,46,8.99,1,1,0.03,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,0.0,5.3,44,8.99,1,3,0.12,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
18,0.0,3.11,48,8.99,1,2,0.06,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
65,2.0,23.31,25,17.99,0,2,0.9,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
28,1.0,0.61,59,13.99,1,5,0.01,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62,2.0,0.99,43,17.99,1,5,0.02,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,1.0,10.96,50,13.99,1,4,0.21,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,2.0,16.95,53,17.99,1,3,0.31,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,1.0,5.31,38,13.99,0,5,0.14,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
34,1.0,8.59,20,13.99,0,1,0.41,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
60,0.0,36.07,38,8.99,0,5,0.92,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
57,0.0,2.86,49,8.99,1,2,0.06,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33,0.0,24.94,16,8.99,0,1,1.47,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26,1.0,26.4,22,13.99,0,1,1.15,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
28,1.0,14.45,4,13.99,0,5,2.89,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53,2.0,4.49,10,17.99,1,1,0.41,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
45,0.0,4.22,18,8.99,1,3,0.22,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
62,0.0,16.62,21,8.99,0,3,0.76,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,1.0,1.07,9,13.99,1,1,0.11,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
53,2.0,27.73,32,17.99,0,4,0.84,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,0.0,1.4,51,8.99,1,4,0.03,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
59,1.0,10.64,36,13.99,1,2,0.29,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66,0.0,8.01,53,8.99,1,1,0.15,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
41,0.0,7.04,30,8.99,0,5,0.23,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
51,0.0,7.54,5,8.99,0,4,1.26,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,1.0,17.26,17,13.99,0,2,0.96,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
58,2.0,14.44,43,17.99,1,3,0.33,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
28,1.0,6.97,9,13.99,0,4,0.7,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,2.0,14.87,12,17.99,0,4,1.14,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
62,1.0,4.16,29,13.99,1,3,0.14,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62,0.0,21.86,22,8.99,0,5,0.95,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
58,0.0,8.4,44,8.99,1,2,0.19,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21,1.0,25.32,60,13.99,0,4,0.42,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,0.0,22.74,60,8.99,1,3,0.37,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,1.0,16.26,17,13.99,0,1,0.9,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
46,0.0,13.83,44,8.99,1,4,0.31,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38,1.0,0.9,35,13.99,1,2,0.03,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36,1.0,37.54,54,13.99,0,2,0.68,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
42,1.0,1.64,17,13.99,0,5,0.09,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
43,1.0,5.61,41,13.99,1,1,0.13,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60,2.0,7.61,20,17.99,0,1,0.36,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55,1.0,14.71,20,13.99,0,2,0.7,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41,0.0,27.09,7,8.99,0,5,3.39,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
51,2.0,7.92,16,17.99,0,2,0.47,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32,0.0,12.06,26,8.99,0,3,0.45,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0.0,2.22,4,8.99,1,2,0.44,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
63,2.0,20.68,26,17.99,0,5,0.77,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
39,2.0,4.0,32,17.99,1,2,0.12,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19,0.0,2.79,33,8.99,1,4,0.08,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
33,0.0,9.64,30,8.99,0,5,0.31,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
63,0.0,39.55,42,8.99,1,1,0.92,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18,0.0,2.13,20,8.99,1,1,0.1,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,2.0,32.64,30,17.99,0,5,1.05,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42,0.0,20.52,5,8.99,0,2,3.42,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
42,2.0,3.49,55,17.99,1,4,0.06,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24,0.0,14.8,28,8.99,0,5,0.51,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,0.0,4.39,52,8.99,1,3,0.08,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22,2.0,5.45,16,17.99,0,1,0.32,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54,1.0,15.65,53,13.99,1,2,0.29,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
68,1.0,5.33,26,13.99,0,5,0.2,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51,1.0,5.79,47,13.99,1,2,0.12,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68,1.0,14.65,11,13.99,0,5,1.22,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
58,1.0,0.37,60,13.99,1,5,0.01,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
32,0.0,9.14,51,8.99,1,2,0.18,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
59,0.0,25.0,44,8.99,0,4,0.56,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
49,2.0,14.39,48,17.99,1,1,0.29,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,2.0,0.69,41,17.99,1,5,0.02,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
53,0.0,10.96,15,8.99,0,2,0.69,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
56,0.0,14.36,21,8.99,0,1,0.65,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
56,0.0,3.26,20,8.99,1,3,0.16,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
68,1.0,24.08,58,13.99,0,2,0.41,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
62,2.0,7.68,56,17.99,1,2,0.13,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,1.0,67.5,29,13.99,0,4,2.25,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,1.0,4.31,13,13.99,1,1,0.31,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40,0.0,12.67,44,8.99,1,1,0.28,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
52,1.0,5.03,4,13.99,0,5,1.01,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,0.0,25.43,5,8.99,0,4,4.24,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,0.0,5.59,0,8.99,0,5,5.59,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
19,2.0,11.32,31,17.99,0,4,0.35,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
69,0.0,1.13,24,8.99,1,3,0.05,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
40,1.0,30.74,55,13.99,0,3,0.55,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
39,0.0,16.77,48,8.99,1,1,0.34,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51,0.0,51.43,34,8.99,0,5,1.47,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
52,1.0,21.89,3,13.99,0,1,5.47,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
70,2.0,8.68,41,17.99,1,1,0.21,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
70,1.0,20.33,42,13.99,0,4,0.47,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68,2.0,19.91,54,17.99,1,3,0.36,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32,1.0,17.48,4,13.99,0,4,3.5,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,0.0,17.9,48,8.99,1,2,0.37,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28,1.0,50.73,12,13.99,0,4,3.9,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,2.0,60.32,25,17.99,0,5,2.32,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
50,0.0,6.53,19,8.99,0,5,0.33,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59,2.0,23.31,50,17.99,0,3,0.46,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
51,2.0,10.47,22,17.99,0,2,0.46,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
